Date,Temperature,W_speed,W_direction,Humidity,Tianjin,Weihai,Seoul
2015-05-31,22.1,2.2,11,52.8,2,2,1
2015-06-01,21.7,2.6,12,44.6,2,1,1
2015-06-02,23.1,2.7,12,46.9,2,2,1
2015-06-03,23.3,3.8,13,33.3,2,2,1
2015-06-04,24.2,2.6,12,28.9,2,2,1
2015-06-05,19.1,1.7,7,58.8,2,2,1
2015-06-06,22.4,2.3,2,50.4,2,3,1
2015-06-07,23.4,2.3,12,46.8,1,2,1
2015-06-08,22.4,2.3,12,54.9,1,1,1
2015-06-09,22.2,2.9,12,66.3,2,2,1
2015-06-10,25.3,2.2,13,54.3,2,1,1
2015-06-11,24.6,2.8,7,59.6,1,1,1
2015-06-12,23.6,3.8,10,63.1,1,2,1
2015-06-13,24.7,3.2,10,61.9,2,2,2
2015-06-14,22.8,2.7,13,70.3,1,2,1
2015-06-15,24.2,2.2,13,65.6,2,2,1
2015-06-16,25,2.4,11,65.9,2,2,1
2015-06-17,23.4,2.6,2,72.8,3,2,1
2015-06-18,24.8,2.7,3,59.4,2,2,1
2015-06-19,24.5,2.9,3,57.8,2,2,1
2015-06-20,19.6,1.8,2,91,1,1,1
2015-06-21,22.4,2,11,69.1,2,2,1
2015-06-22,24,2.4,12,60.4,3,1,1
2015-06-23,24.7,2.3,12,64.1,3,2,1
2015-06-24,25.7,2.5,12,58.3,2,1,1
2015-06-25,24.8,2.1,2,65.1,2,1,1
2015-06-26,21,3.3,2,75.8,2,1,1
2015-06-27,25.2,2.2,2,55.3,2,2,1
2015-06-28,25.4,2.6,12,61.8,2,1,1
2015-06-29,25.7,2.8,12,61.8,2,1,1
2015-06-30,24.4,1.7,12,70,1,2,1
2015-07-01,23.7,3.8,11,66.3,2,2,1
2015-07-02,23.7,4,10,64.5,1,2,1
2015-07-03,23.3,3,12,62.6,1,1,1
2015-07-04,24.1,2.2,2,55.8,1,2,1
2015-07-05,24.2,2.3,12,57.4,1,1,1
2015-07-06,25.3,2.2,12,54.3,2,2,1
2015-07-07,25.6,2,2,52.1,2,2,1
2015-07-08,23.4,4,3,69.8,2,1,1
2015-07-09,26.5,2.9,3,61.3,2,1,1
2015-07-10,29.2,1.9,3,60.9,2,1,1
2015-07-11,30.4,2.1,2,60.3,3,1,1
2015-07-12,24.8,4,3,94.1,3,1,1
2015-07-13,23.1,5.2,10,90.8,2,2,1
2015-07-14,26.1,3.5,10,72.4,2,2,2
2015-07-15,27.9,2.9,3,58.8,3,2,1
2015-07-16,24.7,5,3,51.3,2,2,1
2015-07-17,23.6,3.6,3,49.8,2,1,1
2015-07-18,24.3,2.2,3,63.5,2,2,1
2015-07-19,25.1,1.8,2,77.4,2,1,1
2015-07-20,27.5,2.4,3,71.4,2,1,1
2015-07-21,27,1.6,12,81.6,2,1,1
2015-07-22,27.7,1.8,12,76.9,2,1,1
2015-07-23,26.9,2.1,10,81,2,1,1
2015-07-24,24.7,2,10,96.9,2,1,1
2015-07-25,25,3.2,10,95.1,2,1,1
2015-07-26,26,2.6,10,85.5,2,2,1
2015-07-27,26.2,2.3,13,86,3,2,1
2015-07-28,27.7,2.7,11,74.4,2,2,1
2015-07-29,26.7,2.6,9,82.9,3,2,1
2015-07-30,28.6,3.5,10,76.4,2,2,2
2015-07-31,27.9,2.7,9,74.3,1,1,2
2015-08-01,28.2,3.1,10,72.8,2,1,1
2015-08-02,26.5,2.7,10,84.3,2,2,1
2015-08-03,27.9,3.8,9,71.5,2,2,1
2015-08-04,27.5,4.5,10,73.3,1,2,1
2015-08-05,28.6,3.7,10,67,2,2,1
2015-08-06,29.3,2,12,64.5,2,2,1
2015-08-07,28.9,1.4,2,71.3,2,2,1
2015-08-08,26.6,2.1,2,79.1,2,1,1
2015-08-09,26.7,2.1,1,74.4,3,1,1
2015-08-10,27,2.3,12,72.1,3,2,1
2015-08-11,26.8,2.1,12,73.6,3,2,2
2015-08-12,27.3,2,1,67.5,2,2,1
2015-08-13,26.5,1.9,2,68.6,2,2,1
2015-08-14,26.9,2.4,13,66.4,2,2,1
2015-08-15,27.1,1.9,2,70.4,2,2,2
2015-08-16,25.8,2,2,74.9,2,2,2
2015-08-17,26.6,2.2,2,61.5,2,2,1
2015-08-18,27.9,2.5,3,59.9,2,2,1
2015-08-19,26.8,1.8,2,70.3,2,2,1
2015-08-20,25.4,1.7,2,75.5,2,2,1
2015-08-21,25.2,2,12,78.3,2,2,1
2015-08-22,25.5,2.5,10,69.8,2,2,1
2015-08-23,26.3,1.7,2,65.5,2,2,1
2015-08-24,26.3,3.8,3,60.6,2,1,1
2015-08-25,21.7,3.2,2,76.4,1,1,1
2015-08-26,21.9,2.9,14,68.4,1,1,1
2015-08-27,24.7,3.1,11,61.1,1,1,1
2015-08-28,23.2,1.7,2,69.4,2,1,1
2015-08-29,24.4,1.7,12,65.8,1,2,1
2015-08-30,24.9,1.6,1,65.9,1,2,1
2015-08-31,25.9,1.9,3,62.9,1,2,1
2015-09-01,25.9,3.4,3,59.4,1,1,1
2015-09-02,23.9,2.1,3,72.8,1,1,1
2015-09-03,23.9,2.3,12,75.1,2,1,1
2015-09-04,24.8,2.2,12,68.5,2,2,1
2015-09-05,21.9,2.1,3,79.8,1,1,1
2015-09-06,22.2,3.7,3,60.4,1,1,1
2015-09-07,22.6,2.4,3,52.9,2,1,1
2015-09-08,22.7,3.2,3,43.6,2,1,1
2015-09-09,22.4,2.9,2,42.9,2,1,1
2015-09-10,22.4,2.4,12,62.3,1,2,1
2015-09-11,21,2.1,12,76.4,1,1,1
2015-09-12,19.2,1.9,12,60.4,1,1,1
2015-09-13,20.2,2.6,13,54.1,2,2,1
2015-09-14,22.1,1.6,2,61.1,2,2,1
2015-09-15,22.8,2.2,2,48.5,2,2,1
2015-09-16,21.6,2.5,3,45.5,2,2,1
2015-09-17,21.4,3.1,3,46.4,2,2,1
2015-09-18,21.9,2.4,3,52.1,2,2,1
2015-09-19,22.3,2.4,12,58.3,2,2,1
2015-09-20,22.1,2,13,69,2,2,1
2015-09-21,22.6,1.5,1,62.1,2,2,1
2015-09-22,23.9,1.8,3,48.4,2,1,1
2015-09-23,22,1.7,2,57.9,2,1,1
2015-09-24,23.4,1.9,1,56.4,3,1,1
2015-09-25,23.4,2.5,3,56.5,1,2,1
2015-09-26,22.4,1.8,12,54.5,2,2,1
2015-09-27,21.9,1.9,2,39.4,2,2,1
2015-09-28,21.4,1.6,4,39.6,1,2,1
2015-09-29,22.1,2.3,3,36.6,1,1,1
2015-09-30,21.3,2.6,4,45.3,1,1,1
2015-10-01,16.3,3.6,3,77.5,1,1,1
2015-10-02,16.5,3.7,10,53.5,2,2,1
2015-10-03,19.2,3.8,10,49.4,2,2,1
2015-10-04,16.6,1.8,2,38.9,2,1,1
2015-10-05,18,1.9,1,49.4,4,1,1
2015-10-06,18.7,1.9,1,57.5,2,2,1
2015-10-07,19.6,1.4,13,67.5,2,1,1
2015-10-08,20.1,2.3,12,61.1,1,2,2
2015-10-09,16.2,3.7,12,43.8,2,2,1
2015-10-10,12.8,2.2,3,70.9,1,1,1
2015-10-11,10.8,2.4,10,72.6,1,1,1
2015-10-12,12.3,2.7,13,56.5,2,1,1
2015-10-13,15,2.5,11,66.4,2,2,1
2015-10-14,17.1,1.6,13,64.6,3,2,1
2015-10-15,17.9,1.8,2,62.1,2,2,2
2015-10-16,17.5,1.8,12,71,3,2,2
2015-10-17,18.7,1.7,2,64.8,3,2,2
2015-10-18,17.9,1.3,12,65.1,2,2,2
2015-10-19,18.1,2,3,67.4,2,2,2
2015-10-20,18.8,1.6,12,69.5,2,3,2
2015-10-21,17.9,1.6,12,72.5,2,2,3
2015-10-22,17.5,2.2,3,64.8,1,2,2
2015-10-23,17.5,2.4,10,69.1,1,2,2
2015-10-24,16.9,2.5,14,64.4,2,2,1
2015-10-25,16.3,2.1,3,51,2,2,1
2015-10-26,15,2.4,3,66.8,2,2,1
2015-10-27,12.1,3.2,13,69.3,2,2,1
2015-10-28,9.9,2.5,12,49,2,2,1
2015-10-29,8.4,2.4,11,50.4,1,1,1
2015-10-30,5.4,2.6,13,41.8,1,1,1
2015-10-31,5.7,2.1,13,42.5,2,1,1
2015-11-01,7,1.6,2,48.4,3,2,1
2015-11-02,10.8,1.6,11,60.5,3,2,2
2015-11-03,11.8,1.4,13,67.6,3,2,2
2015-11-04,12.2,1.6,12,62,3,2,2
2015-11-05,13.2,1.7,1,63.9,3,2,2
2015-11-06,13.5,4.7,3,63.9,1,2,1
2015-11-07,10.5,6,3,91.5,1,1,1
2015-11-08,11.1,5.2,3,90.6,2,2,1
2015-11-09,10.8,2.1,13,87.6,2,2,1
2015-11-10,10,1.8,12,80,2,2,1
2015-11-11,11.6,1.6,3,72.4,2,2,1
2015-11-12,14.5,2.8,3,63.5,3,2,1
2015-11-13,11.5,4,3,83.8,3,2,1
2015-11-14,12.8,1.4,3,97.3,3,1,1
2015-11-15,13.4,1.8,12,84.5,3,2,1
2015-11-16,12.2,2.8,3,85.1,2,2,1
2015-11-17,13.9,1.8,13,69.6,2,2,1
2015-11-18,10.4,5.1,3,70.6,2,2,1
2015-11-19,8.9,2.6,3,72.8,2,2,1
2015-11-20,9.8,1.5,14,72.6,1,2,1
2015-11-21,9.2,1.8,13,55.9,1,2,1
2015-11-22,10.2,2.4,3,66.5,1,2,1
2015-11-23,8.5,3.3,3,80.9,1,2,1
2015-11-24,5.6,3.1,3,69.5,1,1,1
2015-11-25,2.4,2.7,3,86.8,2,1,1
2015-11-26,-2.7,3.7,13,63.8,1,1,1
2015-11-27,-2.8,2.6,13,59.1,2,2,1
2015-11-28,0.1,2.1,2,70.8,3,2,1
2015-11-29,2.5,3.3,3,87.9,5,2,1
2015-11-30,4.1,2,13,69.1,6,2,1
2015-12-01,4,1.9,2,57.8,5,1,2
2015-12-02,6,3.2,12,71.4,4,2,2
2015-12-03,-0.7,4.1,12,79.3,1,2,1
2015-12-04,-0.4,2.8,12,63.9,2,2,1
2015-12-05,3.4,3.1,11,51.4,2,2,1
2015-12-06,1.3,1.2,13,46.4,2,1,1
2015-12-07,1.9,1.8,13,51.1,2,2,1
2015-12-08,2.9,1.3,13,55.9,4,2,2
2015-12-09,5,2.3,5,57.4,5,2,2
2015-12-10,7.8,2.3,5,74.8,5,2,1
2015-12-11,6.4,3.4,3,56.5,2,2,1
2015-12-12,5.2,2.6,1,50.1,2,2,1
2015-12-13,5.2,1.4,1,50.5,2,2,1
2015-12-14,5,2.2,1,75.6,3,2,1
2015-12-15,4.7,2.8,12,69.8,2,2,2
2015-12-16,-1,3.9,1,50.9,1,1,1
2015-12-17,-4.6,2.7,2,43.4,2,1,1
2015-12-18,-3.3,2.2,5,61.9,2,2,1
2015-12-19,-0.1,1.7,6,66.3,2,2,2
2015-12-20,1.5,1.5,4,56.9,3,2,2
2015-12-21,2.2,2.5,5,76,6,4,1
2015-12-22,3.1,2.4,5,67.9,6,4,2
2015-12-23,5.9,2.1,7,59.6,5,4,2
2015-12-24,1.5,2.3,12,67.5,5,3,2
2015-12-25,-0.8,2,12,46.3,4,2,1
2015-12-26,0.9,2.4,3,73.3,4,3,2
2015-12-27,-5.7,2.9,16,39,1,1,1
2015-12-28,-5.7,2.3,3,38.4,3,2,1
2015-12-29,-3.2,1.4,3,47.6,4,2,2
2015-12-30,0.3,2.5,7,67.6,3,3,2
2015-12-31,0.7,1.5,2,81.3,3,2,2
2016-01-01,1.2,1.6,4,73,2,1,2
2016-01-02,5.7,2,14,76.9,2,1,1
2016-01-03,6.5,1.8,14,80.6,2,1,2
2016-01-04,2,3.1,14,54.4,2,1,2
2016-01-05,-2.7,2.3,1,39.4,2,4,1
2016-01-06,-1.7,1.8,14,54.3,2,6,2
2016-01-07,-3.4,2.5,1,51.8,2,1,1
2016-01-08,-3.3,2,13,49.8,1,2,1
2016-01-09,-2.1,2.1,16,57.1,4,2,1
2016-01-10,0.3,2.6,2,42.3,4,2,1
2016-01-11,-3.8,2.8,2,38.3,1,1,1
2016-01-12,-5.2,2.5,2,46,1,1,2
2016-01-13,-4.5,2,2,63,2,2,1
2016-01-14,-3.4,1.7,10,52.1,3,2,1
2016-01-15,-0.4,1.8,7,52.3,4,3,1
2016-01-16,-0.2,2.9,4,68,2,3,2
2016-01-17,1.7,2.4,4,64,2,2,2
2016-01-18,-6.3,4.8,15,59.8,2,1,2
2016-01-19,-12.8,5.4,15,45.9,2,1,1
2016-01-20,-10.5,1.8,2,43.6,2,1,1
2016-01-21,-7.1,1.8,14,44.3,2,1,1
2016-01-22,-7.6,2.6,14,40.5,2,1,2
2016-01-23,-11.5,4,15,42,2,1,1
2016-01-24,-14.4,3.2,15,48.5,2,1,1
2016-01-25,-9.4,1.9,14,47.1,2,2,2
2016-01-26,-3.3,2.3,4,64.5,2,2,2
2016-01-27,-1.1,2,15,56.3,3,2,2
2016-01-28,-0.5,1.6,5,51.5,3,2,2
2016-01-29,1.9,2.3,4,43.6,2,2,1
2016-01-30,0.6,2,14,59.5,2,1,1
2016-01-31,-3.9,3.2,14,34,1,1,1
2016-02-01,-6,3,14,36,2,1,1
2016-02-02,-5.3,2.2,15,41.8,1,2,1
2016-02-03,-2.4,1.9,3,49.6,3,2,2
2016-02-04,-0.7,2.4,14,50.1,1,2,2
2016-02-05,-2.2,2.5,14,39.4,1,2,1
2016-02-06,-3.1,2.9,14,38.6,1,1,2
2016-02-07,-2.9,2,14,46.5,3,2,1
2016-02-08,1.3,3.1,12,62.1,5,3,2
2016-02-09,0.3,3,14,52.5,2,2,2
2016-02-10,2.7,1.6,4,38.5,2,2,1
2016-02-11,8.1,3.5,5,29.3,2,1,1
2016-02-12,8.4,3.2,5,95.3,3,1,1
2016-02-13,11,3.3,6,95,1,1,1
2016-02-14,-2.6,4.6,14,73.1,1,2,1
2016-02-15,-5.8,4,15,48.4,1,1,1
2016-02-16,-2.7,2.7,14,65.6,2,2,1
2016-02-17,0,2.3,14,53.9,1,2,1
2016-02-18,3.5,3.2,12,66.4,2,2,1
2016-02-19,2.3,1.7,13,56.4,2,2,2
2016-02-20,1.3,2.9,15,37.1,1,1,1
2016-02-21,-0.6,2.9,14,36.4,2,2,1
2016-02-22,1.1,1.9,12,36.6,3,2,1
2016-02-23,0.7,3.2,15,56,1,2,2
2016-02-24,-3,2.9,15,42,2,2,1
2016-02-25,-0.2,2.7,14,49.9,2,2,2
2016-02-26,2.2,2.2,13,41.3,2,2,1
2016-02-27,3.3,2,14,57.6,2,2,2
2016-02-28,0.7,2.1,4,65.5,2,2,1
2016-02-29,-3.8,4,14,48.6,1,2,2
2016-03-01,-2.7,2.5,14,47.3,2,1,1
2016-03-02,3.1,2.9,12,67.9,4,2,1
2016-03-03,8.1,1.9,9,65.1,4,3,2
2016-03-04,13.2,2.7,5,55.3,3,2,2
2016-03-05,11.3,2.6,5,91.3,6,2,1
2016-03-06,7.9,2.8,14,51,6,4,2
2016-03-07,8.1,2,5,36.9,3,2,2
2016-03-08,2.7,3.1,15,40.4,2,1,2
2016-03-09,0.3,3.5,15,37.5,1,1,1
2016-03-10,-1.1,3.2,15,37.8,2,1,1
2016-03-11,-0.5,2.6,14,43.8,2,2,1
2016-03-12,2,2.5,12,55.6,3,2,1
2016-03-13,3.7,1.6,1,68.1,2,2,2
2016-03-14,4.7,2.6,14,57,3,2,2
2016-03-15,5.2,2.2,14,43.4,3,2,2
2016-03-16,7.5,2,14,45.1,3,2,2
2016-03-17,9.3,1.4,3,40.9,3,1,2
2016-03-18,13.4,2.4,5,50,4,2,2
2016-03-19,11.4,2.5,14,58.3,2,2,2
2016-03-20,10.6,2.2,14,54,2,2,2
2016-03-21,9.9,2.2,14,54.1,2,2,2
2016-03-22,8,2.5,14,58.1,3,3,2
2016-03-23,8.2,2.9,15,49.6,2,2,2
2016-03-24,7.2,2.4,14,36.5,2,2,1
2016-03-25,7.1,2.2,14,43.9,2,2,2
2016-03-26,6.5,2.2,14,54.5,2,2,2
2016-03-27,7.2,2.6,14,55.6,2,2,2
2016-03-28,9.8,2,13,47.8,2,2,2
2016-03-29,11.3,3.2,12,57.8,2,2,2
2016-03-30,11.5,2.2,14,49.9,3,2,2
2016-03-31,13.5,2.1,4,27,4,2,2
2016-04-01,15.3,2,14,26,3,2,2
2016-04-02,15,2.3,14,40.8,2,2,2
2016-04-03,10.7,1.7,3,75.1,2,2,1
2016-04-04,12.3,2.2,14,42.6,2,2,1
2016-04-05,11.4,2.5,13,45.1,3,2,2
2016-04-06,14.4,1.9,4,44.3,3,2,2
2016-04-07,14.1,3,13,69.5,3,2,1
2016-04-08,11.1,2.5,14,76.1,2,3,2
2016-04-09,10.7,1.8,11,83.9,5,3,2
2016-04-10,13.4,2.1,13,71.3,3,3,3
2016-04-11,12.5,2.4,14,43.8,2,2,1
2016-04-12,14.1,2.3,14,42.6,3,2,2
2016-04-13,15.6,1.7,14,67.5,5,2,2
2016-04-14,12.4,2.6,14,75.9,2,2,2
2016-04-15,15,2.6,14,46.4,3,2,2
2016-04-16,14.9,2.9,5,58.9,2,1,2
2016-04-17,10.8,4.7,12,66.8,1,2,1
2016-04-18,11.2,3.1,13,65.4,1,2,2
2016-04-19,12,2.2,14,55.1,2,1,1
2016-04-20,14.3,2.1,4,54,2,2,2
2016-04-21,13.5,2.8,5,87.6,2,2,1
2016-04-22,13.5,2.6,14,83.4,3,6,2
2016-04-23,13.5,2.1,14,52.1,2,6,4
2016-04-24,15.5,1.9,14,39.6,2,4,3
2016-04-25,17.2,1.7,3,34.8,2,3,2
2016-04-26,21.1,2,5,34.8,2,2,2
2016-04-27,17.2,3.6,5,32,2,2,2
2016-04-28,17.2,2,4,34.4,2,2,2
2016-04-29,16.2,2.5,12,47.6,2,2,2
2016-04-30,15.9,2.8,12,45.3,2,2,2
2016-05-01,18.8,2.2,11,40.5,2,2,1
2016-05-02,21.1,2.2,9,64.5,2,1,1
2016-05-03,12.9,4.9,12,86.1,2,1,1
2016-05-04,15.7,5.1,13,46.6,2,2,2
2016-05-05,18.9,1.7,14,50.8,2,2,2
2016-05-06,16.3,2,14,89.3,5,3,1
2016-05-07,16.5,2.6,13,60.3,4,2,2
2016-05-08,19.4,2.1,4,44.8,2,1,2
2016-05-09,20.2,2,15,43,2,2,2
2016-05-10,14.5,2.3,1,82.4,2,2,1
2016-05-11,16.4,2,13,60.9,3,2,1
2016-05-12,17.8,2.7,10,62.4,2,2,1
2016-05-13,18.6,2.1,12,57,2,1,1
2016-05-14,20.2,2.3,1,47.1,2,2,1
2016-05-15,17.4,2.7,12,73.9,1,1,1
2016-05-16,15.9,3.2,11,57,2,2,1
2016-05-17,19.3,1.9,13,48.8,2,2,2
2016-05-18,22.3,1.9,13,40.3,2,2,1
2016-05-19,24.3,1.6,13,36.4,2,2,1
2016-05-20,24,1.8,1,32,2,2,1
2016-05-21,24.1,2,3,23.8,2,2,1
2016-05-22,24.7,1.9,2,35,2,2,2
2016-05-23,23.3,2.1,2,43,2,1,2
2016-05-24,16.8,2.6,11,82.6,2,2,1
2016-05-25,19.7,2.7,10,67.9,1,2,2
2016-05-26,19.4,1.8,12,72,2,2,2
2016-05-27,20.9,1.7,12,61.3,2,2,2
2016-05-28,21.7,2.1,11,56.1,2,2,2
2016-05-29,21.5,2.3,12,56.1,2,2,2
2016-05-30,22.1,2.4,12,57.3,3,2,2
2016-05-31,21.6,2.5,12,63.6,2,2,2
2016-06-01,23.3,2.1,2,45.8,1,1,1
2016-06-02,23.2,2.4,2,38.3,1,2,1
2016-06-03,22.2,2.2,12,48.1,2,2,1
2016-06-04,21.2,1.6,12,51.8,2,1,2
2016-06-05,24.7,1.7,3,47.3,2,1,1
2016-06-06,23.3,2.3,5,49.1,1,1,1
2016-06-07,21.7,1.7,12,69.5,2,1,1
2016-06-08,22.1,2.3,12,65.9,2,2,1
2016-06-09,24.1,2,12,59.5,2,2,2
2016-06-10,24.6,2.2,12,60.9,2,1,2
2016-06-11,23.5,1.7,11,74.3,1,1,1
2016-06-12,23.5,2.1,11,79.4,2,2,1
2016-06-13,23.5,2.4,12,70.5,2,1,2
2016-06-14,23.8,2.1,10,62.5,2,1,2
2016-06-15,20.9,2.7,9,81.8,1,1,1
2016-06-16,20.9,2.8,9,73.5,2,1,1
2016-06-17,23.8,2.5,10,63.1,2,2,2
2016-06-18,24.5,1.8,12,58,1,2,2
2016-06-19,24.1,1.9,12,64.5,2,1,1
2016-06-20,24.7,1.7,11,66,2,2,2
2016-06-21,26,1.7,12,60.1,2,1,2
2016-06-22,24.3,2,2,75.1,2,1,2
2016-06-23,24.7,2.1,2,71,2,1,1
2016-06-24,23.1,2,12,75.8,1,1,1
2016-06-25,22.8,2.8,12,63.1,1,1,1
2016-06-26,24.4,2.7,12,58.4,2,1,1
2016-06-27,24.4,1.6,12,55.5,2,2,1
2016-06-28,24.7,1.8,12,61.1,1,2,2
2016-06-29,25.3,2.2,9,58,2,1,1
2016-06-30,24.6,2.8,9,78.1,2,1,1
2016-07-01,24,2.3,9,86.5,2,1,1
2016-07-02,23.5,2.4,12,81.4,1,1,1
2016-07-03,23.5,1.6,6,70.4,2,2,1
2016-07-04,21.8,3,3,85.1,1,1,1
2016-07-05,23.1,2.8,10,93.6,1,1,1
2016-07-06,22.9,1.9,9,74,1,1,1
2016-07-07,24,1.3,11,71.6,1,1,1
2016-07-08,27.3,1.8,13,66.5,1,1,2
2016-07-09,27.7,2,12,64.8,1,1,1
2016-07-10,27.9,1.8,12,64.4,1,1,1
2016-07-11,28.4,1.7,2,67.4,1,1,1
2016-07-12,26.3,2.1,12,65.5,1,1,1
2016-07-13,26.3,2.1,12,69,1,1,1
2016-07-14,27.5,2.1,9,66.9,1,1,1
2016-07-15,26.2,2.6,3,60,1,1,1
2016-07-16,20.8,3.5,2,92.8,1,1,1
2016-07-17,21.7,2.6,9,82.9,1,1,1
2016-07-18,24.4,1.5,13,75.1,2,2,1
2016-07-19,27.1,1.5,1,65.5,2,2,1
2016-07-20,28.6,1.9,2,62.5,1,1,1
2016-07-21,28.3,2.2,4,61.3,1,1,1
2016-07-22,29.1,2.2,4,64,1,2,1
2016-07-23,28.7,1.9,11,70.4,2,2,1
2016-07-24,28,2,12,77.9,2,2,1
2016-07-25,28.4,1.9,12,75.3,1,2,1
2016-07-26,28.4,2.6,10,69,1,1,1
2016-07-27,27.6,3.2,9,76.4,1,2,1
2016-07-28,28,2.8,10,70.6,2,2,2
2016-07-29,26.3,1.6,2,82.3,2,2,1
2016-07-30,28.6,2.1,9,73.5,2,2,1
2016-07-31,28.9,1.6,12,72.1,1,1,1
2016-08-01,28.4,1.6,1,72,1,1,1
2016-08-02,27.2,1.2,12,72.5,1,1,1
2016-08-03,29.1,1.6,2,65.4,1,1,1
2016-08-04,30.7,1.6,2,59.6,1,1,1
2016-08-05,31.2,1.8,2,60.1,1,1,1
2016-08-06,30.5,1.7,12,64.8,1,1,2
2016-08-07,30.6,1.9,12,56,1,1,1
2016-08-08,30.5,1.8,14,63.1,1,1,1
2016-08-09,29.3,1.9,3,68.3,1,1,1
2016-08-10,29.4,1.9,12,66.3,1,1,2
2016-08-11,30.5,2,12,64.1,1,1,1
2016-08-12,30.4,2,12,68.3,1,1,1
2016-08-13,30.2,2.4,12,67.9,1,1,1
2016-08-14,28.9,1.9,13,74,1,1,1
2016-08-15,29.1,1.9,12,65.5,1,1,1
2016-08-16,29.3,1.6,13,64.9,1,1,1
2016-08-17,29.9,1.9,13,60.4,1,2,1
2016-08-18,29.9,1.6,2,61.9,1,1,2
2016-08-19,28.9,1.4,2,69.5,1,1,2
2016-08-20,30.1,1.7,3,59,1,1,1
2016-08-21,30.7,2.1,2,57.5,1,1,1
2016-08-22,30.7,2.1,2,58,1,1,1
2016-08-23,28.3,2.1,2,68.8,1,1,1
2016-08-24,29.1,1.8,13,59.1,1,2,1
2016-08-25,27.1,1.9,12,70.4,1,1,1
2016-08-26,23,3.6,3,57,1,1,1
2016-08-27,23.4,3.1,3,43.3,1,1,1
2016-08-28,21,2.6,1,62.5,1,1,1
2016-08-29,22.2,2,13,54.5,2,1,1
2016-08-30,20.6,3.3,12,60.4,1,2,1
2016-08-31,17.7,3.8,11,85.3,1,1,1
2016-09-01,23.2,3.1,9,71.3,1,2,2
2016-09-02,24.2,2.7,3,68.5,1,2,1
2016-09-03,23.9,1.8,2,73.8,1,2,1
2016-09-04,25.6,1.5,2,71.3,1,2,1
2016-09-05,26.4,1.7,12,66.1,1,2,1
2016-09-06,24.7,1.8,12,69,2,2,2
2016-09-07,24.3,1.8,12,69.8,1,2,2
2016-09-08,23,1.3,12,76.4,1,1,2
2016-09-09,23.9,1.8,1,71.1,2,2,1
2016-09-10,24.4,1.6,1,65.4,2,2,1
2016-09-11,24.5,1.7,3,66.3,1,1,1
2016-09-12,23.4,1.9,2,68.9,1,1,1
2016-09-13,24.6,1.8,3,62.5,2,2,1
2016-09-14,24.6,1.8,9,66.1,2,2,1
2016-09-15,23.9,1.3,12,68.1,2,2,1
2016-09-16,24.6,1.5,13,64.9,2,1,1
2016-09-17,23.1,2.9,3,64.8,1,1,1
2016-09-18,23.5,3.1,3,53.4,1,1,1
2016-09-19,21.9,3.5,2,53.3,1,1,1
2016-09-20,20.6,3.1,2,41.1,1,1,1
2016-09-21,20.2,2,3,43.4,2,1,1
2016-09-22,21.9,1.8,3,46.3,2,1,1
2016-09-23,21.4,1.6,2,57.9,2,1,1
2016-09-24,22.3,1.6,1,60.6,2,2,2
2016-09-25,23,1.2,12,57.6,2,1,1
2016-09-26,23.6,1.8,2,59.1,2,1,1
2016-09-27,21,1.3,2,82.5,1,1,1
2016-09-28,19.9,1.3,12,84.6,1,1,1
2016-09-29,20.4,3,3,64.4,2,1,1
2016-09-30,20.5,1.6,2,66.9,2,1,1
2016-10-01,21.1,1.2,2,69,2,2,1
2016-10-02,19,2.7,3,84.1,2,1,1
2016-10-03,22.7,2.7,12,73.3,2,1,1
2016-10-04,22,2.4,3,58.9,2,1,1
2016-10-05,21.1,3,3,61.9,1,1,1
2016-10-06,18,2.6,13,59.3,1,1,1
2016-10-07,19.7,2.6,3,67.8,1,1,1
2016-10-08,16.8,2.9,12,66.4,1,1,1
2016-10-09,11.3,2.9,14,46.3,2,1,1
2016-10-10,14,1.6,2,43.3,2,1,1
2016-10-11,15.4,1.8,12,62.4,2,2,1
2016-10-12,15.5,2,13,57,1,1,2
2016-10-13,15.2,1.4,12,44.1,3,1,1
2016-10-14,16.7,1.3,1,61.8,2,2,2
2016-10-15,19.1,1.3,2,60.6,2,2,2
2016-10-16,17.2,1.5,3,74.1,2,2,2
2016-10-17,17.5,1.4,12,76.1,2,2,1
2016-10-18,17,1.4,2,70.9,2,2,2
2016-10-19,18,1.5,1,67.6,3,2,2
2016-10-20,18.6,1.8,2,61.3,1,2,2
2016-10-21,17.9,3,3,58.6,1,1,1
2016-10-22,18.3,1.8,2,59,1,1,1
2016-10-23,13.3,4,2,66.3,1,1,1
2016-10-24,15.1,2.4,2,54.8,2,1,1
2016-10-25,14.1,2.2,3,84,2,1,1
2016-10-26,13.3,1.4,12,81,2,2,1
2016-10-27,14.6,1.9,2,65.4,2,1,1
2016-10-28,14.6,2.5,13,61.8,1,1,1
2016-10-29,7.8,3,14,40.3,1,1,1
2016-10-30,7.9,1.5,12,31.9,2,1,1
2016-10-31,5.7,2,13,59.9,1,1,1
2016-11-01,1.5,2.7,13,43.6,2,1,1
2016-11-02,4.1,1.4,11,53.1,2,2,1
2016-11-03,9.1,1.6,11,62.8,3,2,1
2016-11-04,12.3,2.7,8,67,3,2,2
2016-11-05,15,2.2,9,77.4,3,2,2
2016-11-06,14,3.4,2,59.4,2,2,1
2016-11-07,12.8,2.8,2,71.3,2,2,1
